order_id,food_name,price,cost,margin,margin_percentage,margin_per,rating,cuisine,city,category,quantity,timestamp,confidence
106636,Kachori,169,97.76,71.24,42.15,213.72,4.5,Fast Food,Hyderabad,Hidden Star,3,2026-03-16 22:16:00,0.0
106637,Cold Coffee,298,208.49,89.50999999999999,30.04,268.53,4.18,Fast Food,Ahmedabad,Dog,3,2026-03-31 01:16:00,0.7314725697786333
106637,Veg Biryani,382,170.2,211.8,55.45,423.6,4.64,Italian,Ahmedabad,Risk,2,2026-03-31 01:16:00,0.7068627450980391
106637,Spring Rolls,186,125.31,60.69,32.63,60.69,4.57,Chinese,Ahmedabad,Hidden Star,1,2026-03-31 01:16:00,0.0
106638,Chole Bhature,281,143.58,137.42,48.9,412.26,4.43,North Indian,Hyderabad,Hidden Star,3,2026-03-11 05:04:00,0.0
106638,Ice Cream Chocolate,188,120.26,67.74,36.03,203.22,3.72,Italian,Hyderabad,Star,3,2026-03-11 05:04:00,0.0
106638,Mint Mojito,283,139.51,143.49,50.7,430.47,3.8,Fast Food,Hyderabad,Star,3,2026-03-11 05:04:00,0.0
106639,Paneer Pizza,154,62.89,91.11,59.16,91.11,3.92,Continental,Bangalore,Star,1,2026-03-02 15:52:00,0.7290076335877863
106639,Garlic Bread,200,104.43,95.57,47.78,95.57,4.83,South Indian,Bangalore,Dog,1,2026-03-02 15:52:00,0.7054478301015698
106640,Pasta Arrabiata,342,141.53,200.47,58.62,200.47,4.43,Italian,Hyderabad,Risk,1,2026-03-05 19:53:00,0.0
106640,Fries,240,156.7,83.30000000000001,34.71,83.30000000000001,4.65,North Indian,Hyderabad,Star,1,2026-03-05 19:53:00,0.8208795355839629
106640,Cappuccino,207,142.83,64.16999999999999,31.0,128.33999999999995,4.57,South Indian,Hyderabad,Dog,2,2026-03-05 19:53:00,0.0
106640,Peri Peri Fries,297,125.73,171.26999999999998,57.67,513.81,3.87,Continental,Hyderabad,Dog,3,2026-03-05 19:53:00,0.0
106641,Paneer Wrap,116,69.24,46.760000000000005,40.31,140.28000000000003,4.33,North Indian,Surat,Hidden Star,3,2026-03-09 09:51:00,0.0
106641,Greek Salad,254,147.04,106.96,42.11,106.96,3.97,Italian,Surat,Hidden Star,1,2026-03-09 09:51:00,0.0
106642,Veg Biryani,382,170.2,211.8,55.45,635.4000000000001,4.64,Italian,Delhi,Risk,3,2026-03-19 01:11:00,0.7068627450980391
106642,Lemon Soda,143,83.66,59.34,41.5,59.34,4.73,Chinese,Delhi,Hidden Star,1,2026-03-19 01:11:00,0.6782690498588899
106643,Pav Bhaji,168,96.56,71.44,42.52,214.32,4.39,Italian,Hyderabad,Hidden Star,3,2026-03-18 04:45:00,0.0
106643,Masala Dosa,397,203.88,193.12,48.64,193.12,3.67,North Indian,Hyderabad,Dog,1,2026-03-18 04:45:00,0.7004608294930875
106644,Masala Dosa,397,203.88,193.12,48.64,386.24,3.67,North Indian,Pune,Dog,2,2026-03-19 11:50:00,0.7004608294930875
106644,Ice Cream Chocolate,188,120.26,67.74,36.03,67.74,3.72,Italian,Pune,Star,1,2026-03-19 11:50:00,0.0
106645,Ice Cream Vanilla,346,199.35,146.65,42.38,439.9500000000001,3.99,Street Food,Mumbai,Risk,3,2026-03-21 19:30:00,0.0
106645,Pav Bhaji,168,96.56,71.44,42.52,142.88,4.39,Italian,Mumbai,Hidden Star,2,2026-03-21 19:30:00,0.0
106645,Dal Makhani,263,163.03,99.97,38.01,99.97,4.9,North Indian,Mumbai,Star,1,2026-03-21 19:30:00,0.0
106646,Veg Biryani,382,170.2,211.8,55.45,423.6,4.64,Italian,Pune,Risk,2,2026-03-07 16:53:00,0.7068627450980391
106646,Lemon Soda,143,83.66,59.34,41.5,118.68,4.73,Chinese,Pune,Hidden Star,2,2026-03-07 16:53:00,0.6782690498588899
106647,Kadhi Chawal,323,207.88,115.12,35.64,230.24,4.37,Fast Food,Delhi,Dog,2,2026-03-03 22:44:00,0.0
106648,Vada Pav,107,59.72,47.28,44.19,94.56,3.69,Continental,Kolkata,Dog,2,2026-03-27 09:31:00,0.0
106648,Mushroom Pizza,213,116.2,96.8,45.45,193.6,4.02,Continental,Kolkata,Hidden Star,2,2026-03-27 09:31:00,0.0
106648,Veg Wrap,134,61.24,72.75999999999999,54.3,145.51999999999998,4.73,Chinese,Kolkata,Hidden Star,2,2026-03-27 09:31:00,0.0
106648,Rajma Chawal,167,69.3,97.7,58.5,97.7,4.49,South Indian,Kolkata,Star,1,2026-03-27 09:31:00,0.0
106649,Hakka Noodles,82,46.48,35.52,43.32,71.04,4.24,Italian,Chennai,Star,2,2026-03-04 00:06:00,0.7129963898916968
106649,Veg Manchurian,391,160.39,230.61,58.98,461.22,4.87,Italian,Chennai,Risk,2,2026-03-04 00:06:00,0.6991150442477877
106650,Paneer Momos,346,187.29,158.71,45.87,317.42,3.72,North Indian,Delhi,Risk,2,2026-03-14 06:51:00,0.0
106650,Vada Pav,107,59.72,47.28,44.19,141.84,3.69,Continental,Delhi,Dog,3,2026-03-14 06:51:00,0.0
106650,Cheese Balls,182,75.57,106.43,58.48,212.86,4.78,Street Food,Delhi,Risk,2,2026-03-14 06:51:00,0.0
106651,Schezwan Noodles,130,83.73,46.27,35.59,138.81,3.83,North Indian,Pune,Hidden Star,3,2026-03-16 14:56:00,0.0
106652,Club Sandwich,239,119.5,119.5,50.0,239.0,3.93,Street Food,Pune,Risk,2,2026-03-02 16:39:00,0.0
106652,Veg Soup,227,107.53,119.47,52.63,119.47,4.31,Continental,Pune,Dog,1,2026-03-02 16:39:00,0.0
106652,Lemon Soda,143,83.66,59.34,41.5,178.02,4.73,Chinese,Pune,Hidden Star,3,2026-03-02 16:39:00,0.6782690498588899
106652,Dal Makhani,263,163.03,99.97,38.01,99.97,4.9,North Indian,Pune,Star,1,2026-03-02 16:39:00,0.0
106653,Kadhi Chawal,323,207.88,115.12,35.64,115.12,4.37,Fast Food,Surat,Dog,1,2026-03-13 06:38:00,0.0
106654,Schezwan Noodles,130,83.73,46.27,35.59,92.54,3.83,North Indian,Pune,Hidden Star,2,2026-03-10 07:58:00,0.0
106655,Hakka Noodles,82,46.48,35.52,43.32,71.04,4.24,Italian,Bangalore,Star,2,2026-03-18 13:33:00,0.7129963898916968
106655,Veg Manchurian,391,160.39,230.61,58.98,461.22,4.87,Italian,Bangalore,Risk,2,2026-03-18 13:33:00,0.6991150442477877
106656,Dal Makhani,263,163.03,99.97,38.01,299.91,4.9,North Indian,Chennai,Star,3,2026-03-22 23:09:00,0.0
106657,Paneer Pizza,154,62.89,91.11,59.16,91.11,3.92,Continental,Ahmedabad,Star,1,2026-03-22 09:10:00,0.7290076335877863
106657,Garlic Bread,200,104.43,95.57,47.78,191.14,4.83,South Indian,Ahmedabad,Dog,2,2026-03-22 09:10:00,0.7054478301015698
106658,Veg Biryani,382,170.2,211.8,55.45,211.8,4.64,Italian,Mumbai,Risk,1,2026-03-24 01:55:00,0.7068627450980391
106658,Lemon Soda,143,83.66,59.34,41.5,118.68,4.73,Chinese,Mumbai,Hidden Star,2,2026-03-24 01:55:00,0.6782690498588899
106659,Hakka Noodles,82,46.48,35.52,43.32,35.52,4.24,Italian,Surat,Star,1,2026-03-18 19:33:00,0.7129963898916968
106659,Veg Manchurian,391,160.39,230.61,58.98,230.61,4.87,Italian,Surat,Risk,1,2026-03-18 19:33:00,0.6991150442477877
106660,Paneer Pizza,154,62.89,91.11,59.16,91.11,3.92,Continental,Jaipur,Star,1,2026-03-02 18:28:00,0.7290076335877863
106661,Dal Makhani,263,163.03,99.97,38.01,99.97,4.9,North Indian,Delhi,Star,1,2026-03-19 22:12:00,0.0
106661,Veg Momos,80,54.18,25.82,32.27,77.46000000000001,4.78,Mexican,Delhi,Risk,3,2026-03-19 22:12:00,0.0
106661,Schezwan Noodles,130,83.73,46.27,35.59,138.81,3.83,North Indian,Delhi,Hidden Star,3,2026-03-19 22:12:00,0.0
106661,Fries,240,156.7,83.30000000000001,34.71,166.60000000000002,4.65,North Indian,Delhi,Star,2,2026-03-19 22:12:00,0.8208795355839629
106662,Coke,226,120.6,105.4,46.64,210.8,4.68,Chinese,Jaipur,Star,2,2026-03-09 03:47:00,0.7108585858585857
106662,Veg Sandwich,268,139.99,128.01,47.76,384.03,4.35,Fast Food,Jaipur,Risk,3,2026-03-09 03:47:00,0.0
106663,Veg Burger,309,147.64,161.36,52.22,484.08,4.78,Street Food,Mumbai,Star,3,2026-03-26 09:16:00,0.7777274669687799
106663,Fries,240,156.7,83.30000000000001,34.71,249.90000000000003,4.65,North Indian,Mumbai,Star,3,2026-03-26 09:16:00,0.8208795355839629
106663,Coke,226,120.6,105.4,46.64,210.8,4.68,Chinese,Mumbai,Star,2,2026-03-26 09:16:00,0.7108585858585857
106664,Masala Dosa,397,203.88,193.12,48.64,193.12,3.67,North Indian,Hyderabad,Dog,1,2026-03-24 02:56:00,0.7004608294930875
106664,Cold Coffee,298,208.49,89.50999999999999,30.04,179.01999999999998,4.18,Fast Food,Hyderabad,Dog,2,2026-03-24 02:56:00,0.7314725697786333
106665,Idli Sambar,201,112.47,88.53,44.04,88.53,4.82,Fast Food,Hyderabad,Risk,1,2026-03-03 22:45:00,0.0
106665,Paneer Butter Masala,152,65.53,86.47,56.89,172.94,4.83,South Indian,Hyderabad,Star,2,2026-03-03 22:45:00,0.0
106665,Margherita Pizza,182,114.09,67.91,37.31,67.91,4.61,North Indian,Hyderabad,Risk,1,2026-03-03 22:45:00,0.0
106665,Masala Dosa,397,203.88,193.12,48.64,193.12,3.67,North Indian,Hyderabad,Dog,1,2026-03-03 22:45:00,0.7004608294930875
106666,Paneer Paratha,236,141.2,94.8,40.17,94.8,4.15,South Indian,Mumbai,Star,1,2026-03-17 14:07:00,0.0
106666,Veg Sandwich,268,139.99,128.01,47.76,384.03,4.35,Fast Food,Mumbai,Risk,3,2026-03-17 14:07:00,0.0
106666,Spring Rolls,186,125.31,60.69,32.63,60.69,4.57,Chinese,Mumbai,Hidden Star,1,2026-03-17 14:07:00,0.0
106666,Samosa,198,95.3,102.7,51.87,205.4,3.65,Chinese,Mumbai,Dog,2,2026-03-17 14:07:00,0.0
106667,Lemon Soda,143,83.66,59.34,41.5,59.34,4.73,Chinese,Pune,Hidden Star,1,2026-03-26 02:57:00,0.6782690498588899
106667,Veg Sandwich,268,139.99,128.01,47.76,256.02,4.35,Fast Food,Pune,Risk,2,2026-03-26 02:57:00,0.0
106668,Latte,158,89.86,68.14,43.13,136.28,4.17,Street Food,Kolkata,Star,2,2026-03-23 22:23:00,0.0
106668,Tandoori Roti,213,147.17,65.83000000000001,30.91,65.83000000000001,3.91,Italian,Kolkata,Hidden Star,1,2026-03-23 22:23:00,0.0
106668,Veg Pizza,189,100.97,88.03,46.58,264.09000000000003,4.08,Chinese,Kolkata,Dog,3,2026-03-23 22:23:00,0.0
106668,Cheese Burger,344,221.48,122.52,35.62,245.04,4.48,Fast Food,Kolkata,Hidden Star,2,2026-03-23 22:23:00,0.0
106669,Veg Burger,309,147.64,161.36,52.22,484.08,4.78,Street Food,Surat,Star,3,2026-03-11 22:09:00,0.7777274669687799
106669,Fries,240,156.7,83.30000000000001,34.71,83.30000000000001,4.65,North Indian,Surat,Star,1,2026-03-11 22:09:00,0.8208795355839629
106669,Coke,226,120.6,105.4,46.64,210.8,4.68,Chinese,Surat,Star,2,2026-03-11 22:09:00,0.7108585858585857
106670,Coke,226,120.6,105.4,46.64,210.8,4.68,Chinese,Bangalore,Star,2,2026-03-12 12:04:00,0.7108585858585857
106670,Falafel Wrap,349,192.85,156.15,44.74,156.15,4.89,Continental,Bangalore,Hidden Star,1,2026-03-12 12:04:00,0.0
106670,Schezwan Noodles,130,83.73,46.27,35.59,92.54,3.83,North Indian,Bangalore,Hidden Star,2,2026-03-12 12:04:00,0.0
106671,Ice Cream Chocolate,188,120.26,67.74,36.03,135.48,3.72,Italian,Chennai,Star,2,2026-03-11 00:35:00,0.0
106671,Farmhouse Pizza,142,88.0,54.0,38.03,108.0,4.4,Street Food,Chennai,Risk,2,2026-03-11 00:35:00,0.0
106672,Margherita Pizza,182,114.09,67.91,37.31,203.73,4.61,North Indian,Ahmedabad,Risk,3,2026-03-07 09:24:00,0.0
106672,Paneer Butter Masala,152,65.53,86.47,56.89,86.47,4.83,South Indian,Ahmedabad,Star,1,2026-03-07 09:24:00,0.0
106672,Cheese Burger,344,221.48,122.52,35.62,245.04,4.48,Fast Food,Ahmedabad,Hidden Star,2,2026-03-07 09:24:00,0.0
106673,Tandoori Roti,213,147.17,65.83000000000001,30.91,197.49000000000004,3.91,Italian,Bangalore,Hidden Star,3,2026-03-30 20:29:00,0.0
106673,Paneer Paratha,236,141.2,94.8,40.17,189.6,4.15,South Indian,Bangalore,Star,2,2026-03-30 20:29:00,0.0
106674,Veg Biryani,382,170.2,211.8,55.45,211.8,4.64,Italian,Chennai,Risk,1,2026-03-27 19:32:00,0.7068627450980391
106674,Lemon Soda,143,83.66,59.34,41.5,118.68,4.73,Chinese,Chennai,Hidden Star,2,2026-03-27 19:32:00,0.6782690498588899
106675,Cheese Burger,344,221.48,122.52,35.62,122.52,4.48,Fast Food,Mumbai,Hidden Star,1,2026-03-30 08:46:00,0.0
106675,Paneer Pizza,154,62.89,91.11,59.16,182.22,3.92,Continental,Mumbai,Star,2,2026-03-30 08:46:00,0.7290076335877863
106675,Veg Momos,80,54.18,25.82,32.27,77.46000000000001,4.78,Mexican,Mumbai,Risk,3,2026-03-30 08:46:00,0.0
106676,Paneer Pizza,154,62.89,91.11,59.16,182.22,3.92,Continental,Ahmedabad,Star,2,2026-03-23 21:16:00,0.7290076335877863
106676,Garlic Bread,200,104.43,95.57,47.78,191.14,4.83,South Indian,Ahmedabad,Dog,2,2026-03-23 21:16:00,0.7054478301015698
106677,Veg Burger,309,147.64,161.36,52.22,322.72,4.78,Street Food,Mumbai,Star,2,2026-03-17 06:17:00,0.7777274669687799
106677,Fries,240,156.7,83.30000000000001,34.71,83.30000000000001,4.65,North Indian,Mumbai,Star,1,2026-03-17 06:17:00,0.8208795355839629
106677,Coke,226,120.6,105.4,46.64,210.8,4.68,Chinese,Mumbai,Star,2,2026-03-17 06:17:00,0.7108585858585857
106678,Hakka Noodles,82,46.48,35.52,43.32,71.04,4.24,Italian,Chennai,Star,2,2026-03-16 22:13:00,0.7129963898916968
106678,Paneer Biryani,199,133.2,65.80000000000001,33.07,65.80000000000001,4.62,Italian,Chennai,Star,1,2026-03-16 22:13:00,0.0
106679,Pepsi,316,148.86,167.14,52.89,167.14,4.71,Fast Food,Chennai,Dog,1,2026-03-21 03:40:00,0.0
106679,Kadhi Chawal,323,207.88,115.12,35.64,230.24,4.37,Fast Food,Chennai,Dog,2,2026-03-21 03:40:00,0.0
106679,Margherita Pizza,182,114.09,67.91,37.31,203.73,4.61,North Indian,Chennai,Risk,3,2026-03-21 03:40:00,0.0
106680,Aloo Paratha,377,173.61,203.39,53.95,203.39,4.48,Mexican,Kolkata,Hidden Star,1,2026-03-23 17:32:00,0.0
106680,Paneer Butter Masala,152,65.53,86.47,56.89,259.41,4.83,South Indian,Kolkata,Star,3,2026-03-23 17:32:00,0.0
106680,Butter Naan,304,197.11,106.89,35.16,213.78,4.51,Mexican,Kolkata,Dog,2,2026-03-23 17:32:00,0.0
106680,Cappuccino,207,142.83,64.16999999999999,31.0,192.51,4.57,South Indian,Kolkata,Dog,3,2026-03-23 17:32:00,0.0
106681,Plain Dosa,162,76.82,85.18,52.58,85.18,4.11,Fast Food,Jaipur,Risk,1,2026-03-11 04:34:00,0.0
106681,Mint Mojito,283,139.51,143.49,50.7,430.47,3.8,Fast Food,Jaipur,Star,3,2026-03-11 04:34:00,0.0
106681,Ice Cream Vanilla,346,199.35,146.65,42.38,293.3,3.99,Street Food,Jaipur,Risk,2,2026-03-11 04:34:00,0.0
106681,Garlic Bread,200,104.43,95.57,47.78,95.57,4.83,South Indian,Jaipur,Dog,1,2026-03-11 04:34:00,0.7054478301015698
106682,Cheese Burger,344,221.48,122.52,35.62,122.52,4.48,Fast Food,Bangalore,Hidden Star,1,2026-03-12 11:10:00,0.0
106683,Mint Mojito,283,139.51,143.49,50.7,430.47,3.8,Fast Food,Pune,Star,3,2026-03-02 17:44:00,0.0
106684,Butter Naan,304,197.11,106.89,35.16,320.67,4.51,Mexican,Delhi,Dog,3,2026-03-17 16:48:00,0.0
106684,Garlic Bread,200,104.43,95.57,47.78,95.57,4.83,South Indian,Delhi,Dog,1,2026-03-17 16:48:00,0.7054478301015698
106684,Fries,240,156.7,83.30000000000001,34.71,83.30000000000001,4.65,North Indian,Delhi,Star,1,2026-03-17 16:48:00,0.8208795355839629
106685,Hot Chocolate,376,184.98,191.02,50.8,191.02,4.19,South Indian,Mumbai,Star,1,2026-03-14 10:28:00,0.0
106685,Greek Salad,254,147.04,106.96,42.11,320.88,3.97,Italian,Mumbai,Hidden Star,3,2026-03-14 10:28:00,0.0
106685,Pepsi,316,148.86,167.14,52.89,334.28,4.71,Fast Food,Mumbai,Dog,2,2026-03-14 10:28:00,0.0
106686,Pasta Alfredo,130,69.13,60.870000000000005,46.82,121.74,4.21,North Indian,Surat,Risk,2,2026-03-19 00:09:00,0.0
106686,Veg Pizza,189,100.97,88.03,46.58,176.06,4.08,Chinese,Surat,Dog,2,2026-03-19 00:09:00,0.0
106686,Veg Cutlet,267,170.35,96.65,36.2,193.3,3.99,Chinese,Surat,Risk,2,2026-03-19 00:09:00,0.0
106686,Veg Soup,227,107.53,119.47,52.63,358.41,4.31,Continental,Surat,Dog,3,2026-03-19 00:09:00,0.0
106687,Veg Biryani,382,170.2,211.8,55.45,211.8,4.64,Italian,Jaipur,Risk,1,2026-03-27 13:39:00,0.7068627450980391
106687,Lemon Soda,143,83.66,59.34,41.5,59.34,4.73,Chinese,Jaipur,Hidden Star,1,2026-03-27 13:39:00,0.6782690498588899
106688,Paneer Butter Masala,152,65.53,86.47,56.89,172.94,4.83,South Indian,Bangalore,Star,2,2026-03-12 20:45:00,0.0
106688,Paneer Momos,346,187.29,158.71,45.87,476.13,3.72,North Indian,Bangalore,Risk,3,2026-03-12 20:45:00,0.0
106689,Spring Rolls,186,125.31,60.69,32.63,60.69,4.57,Chinese,Delhi,Hidden Star,1,2026-03-28 20:31:00,0.0
106689,Cappuccino,207,142.83,64.16999999999999,31.0,192.51,4.57,South Indian,Delhi,Dog,3,2026-03-28 20:31:00,0.0
106689,Latte,158,89.86,68.14,43.13,204.42,4.17,Street Food,Delhi,Star,3,2026-03-28 20:31:00,0.0
106690,Schezwan Noodles,130,83.73,46.27,35.59,46.27,3.83,North Indian,Chennai,Hidden Star,1,2026-03-09 04:06:00,0.0
106690,Mango Shake,382,170.93,211.07,55.25,422.14,4.76,Italian,Chennai,Star,2,2026-03-09 04:06:00,0.0
106690,Paneer Momos,346,187.29,158.71,45.87,476.13,3.72,North Indian,Chennai,Risk,3,2026-03-09 04:06:00,0.0
106691,Paneer Pizza,154,62.89,91.11,59.16,91.11,3.92,Continental,Pune,Star,1,2026-03-30 22:43:00,0.7290076335877863
106691,Garlic Bread,200,104.43,95.57,47.78,191.14,4.83,South Indian,Pune,Dog,2,2026-03-30 22:43:00,0.7054478301015698
106692,Mint Mojito,283,139.51,143.49,50.7,143.49,3.8,Fast Food,Hyderabad,Star,1,2026-03-23 22:24:00,0.0
106692,Paneer Wrap,116,69.24,46.760000000000005,40.31,46.760000000000005,4.33,North Indian,Hyderabad,Hidden Star,1,2026-03-23 22:24:00,0.0
106692,Cappuccino,207,142.83,64.16999999999999,31.0,128.33999999999995,4.57,South Indian,Hyderabad,Dog,2,2026-03-23 22:24:00,0.0
106693,Veg Biryani,382,170.2,211.8,55.45,635.4000000000001,4.64,Italian,Ahmedabad,Risk,3,2026-03-11 07:34:00,0.7068627450980391
106693,Lemon Soda,143,83.66,59.34,41.5,118.68,4.73,Chinese,Ahmedabad,Hidden Star,2,2026-03-11 07:34:00,0.6782690498588899
106694,Paneer Pizza,154,62.89,91.11,59.16,182.22,3.92,Continental,Mumbai,Star,2,2026-03-11 10:55:00,0.7290076335877863
106694,Garlic Bread,200,104.43,95.57,47.78,191.14,4.83,South Indian,Mumbai,Dog,2,2026-03-11 10:55:00,0.7054478301015698
106695,Onion Rings,286,170.04,115.96,40.55,231.92,4.35,South Indian,Pune,Dog,2,2026-03-08 07:42:00,0.0
106695,Chocolate Lava Cake,197,96.96,100.04,50.78,200.08,4.83,Fast Food,Pune,Star,2,2026-03-08 07:42:00,0.0
106695,Veg Burger,309,147.64,161.36,52.22,161.36,4.78,Street Food,Pune,Star,1,2026-03-08 07:42:00,0.7777274669687799
106696,Masala Dosa,397,203.88,193.12,48.64,386.24,3.67,North Indian,Surat,Dog,2,2026-03-01 17:52:00,0.7004608294930875
106696,Cold Coffee,298,208.49,89.50999999999999,30.04,89.50999999999999,4.18,Fast Food,Surat,Dog,1,2026-03-01 17:52:00,0.7314725697786333
106697,Cappuccino,207,142.83,64.16999999999999,31.0,128.33999999999995,4.57,South Indian,Chennai,Dog,2,2026-03-07 16:25:00,0.0
106697,Paneer Paratha,236,141.2,94.8,40.17,284.40000000000003,4.15,South Indian,Chennai,Star,3,2026-03-07 16:25:00,0.0
106697,Veg Momos,80,54.18,25.82,32.27,25.82,4.78,Mexican,Chennai,Risk,1,2026-03-07 16:25:00,0.0
106697,Latte,158,89.86,68.14,43.13,204.42,4.17,Street Food,Chennai,Star,3,2026-03-07 16:25:00,0.0
106698,Veg Biryani,382,170.2,211.8,55.45,423.6,4.64,Italian,Delhi,Risk,2,2026-03-25 14:30:00,0.7068627450980391
106698,Lemon Soda,143,83.66,59.34,41.5,178.02,4.73,Chinese,Delhi,Hidden Star,3,2026-03-25 14:30:00,0.6782690498588899
106699,Coke,226,120.6,105.4,46.64,316.20000000000005,4.68,Chinese,Surat,Star,3,2026-03-08 01:28:00,0.7108585858585857
106699,Cheese Burger,344,221.48,122.52,35.62,245.04,4.48,Fast Food,Surat,Hidden Star,2,2026-03-08 01:28:00,0.0
106700,Pasta Alfredo,130,69.13,60.870000000000005,46.82,182.61,4.21,North Indian,Chennai,Risk,3,2026-03-10 10:26:00,0.0
106700,Vada Pav,107,59.72,47.28,44.19,94.56,3.69,Continental,Chennai,Dog,2,2026-03-10 10:26:00,0.0
106700,Tandoori Roti,213,147.17,65.83000000000001,30.91,197.49000000000004,3.91,Italian,Chennai,Hidden Star,3,2026-03-10 10:26:00,0.0
106700,Cappuccino,207,142.83,64.16999999999999,31.0,192.51,4.57,South Indian,Chennai,Dog,3,2026-03-10 10:26:00,0.0
106701,Sweet Corn Soup,379,204.3,174.7,46.09,174.7,4.09,North Indian,Ahmedabad,Dog,1,2026-03-15 13:26:00,0.0
106702,Paneer Pizza,154,62.89,91.11,59.16,182.22,3.92,Continental,Mumbai,Star,2,2026-03-19 03:03:00,0.7290076335877863
106702,Idli Sambar,201,112.47,88.53,44.04,265.59000000000003,4.82,Fast Food,Mumbai,Risk,3,2026-03-19 03:03:00,0.0
106703,Pasta Alfredo,130,69.13,60.870000000000005,46.82,121.74,4.21,North Indian,Ahmedabad,Risk,2,2026-03-23 22:07:00,0.0
106703,Farmhouse Pizza,142,88.0,54.0,38.03,108.0,4.4,Street Food,Ahmedabad,Risk,2,2026-03-23 22:07:00,0.0
106703,Sweet Corn Soup,379,204.3,174.7,46.09,174.7,4.09,North Indian,Ahmedabad,Dog,1,2026-03-23 22:07:00,0.0
106703,Latte,158,89.86,68.14,43.13,68.14,4.17,Street Food,Ahmedabad,Star,1,2026-03-23 22:07:00,0.0
106704,Veg Wrap,134,61.24,72.75999999999999,54.3,145.51999999999998,4.73,Chinese,Chennai,Hidden Star,2,2026-03-16 22:35:00,0.0
106704,Pav Bhaji,168,96.56,71.44,42.52,214.32,4.39,Italian,Chennai,Hidden Star,3,2026-03-16 22:35:00,0.0
106704,Mango Shake,382,170.93,211.07,55.25,633.21,4.76,Italian,Chennai,Star,3,2026-03-16 22:35:00,0.0
106705,Paneer Momos,346,187.29,158.71,45.87,158.71,3.72,North Indian,Delhi,Risk,1,2026-03-16 22:19:00,0.0
106705,Paneer Butter Masala,152,65.53,86.47,56.89,259.41,4.83,South Indian,Delhi,Star,3,2026-03-16 22:19:00,0.0
106705,Dal Makhani,263,163.03,99.97,38.01,299.91,4.9,North Indian,Delhi,Star,3,2026-03-16 22:19:00,0.0
106705,Fries,240,156.7,83.30000000000001,34.71,83.30000000000001,4.65,North Indian,Delhi,Star,1,2026-03-16 22:19:00,0.8208795355839629
106706,Paneer Pizza,154,62.89,91.11,59.16,273.33,3.92,Continental,Chennai,Star,3,2026-03-27 23:41:00,0.7290076335877863
106706,Garlic Bread,200,104.43,95.57,47.78,191.14,4.83,South Indian,Chennai,Dog,2,2026-03-27 23:41:00,0.7054478301015698
106707,Paneer Pizza,154,62.89,91.11,59.16,182.22,3.92,Continental,Delhi,Star,2,2026-03-05 20:08:00,0.7290076335877863
106708,Butter Naan,304,197.11,106.89,35.16,213.78,4.51,Mexican,Jaipur,Dog,2,2026-03-21 22:00:00,0.0
106709,Hakka Noodles,82,46.48,35.52,43.32,106.56,4.24,Italian,Bangalore,Star,3,2026-03-10 22:51:00,0.7129963898916968
106709,Veg Manchurian,391,160.39,230.61,58.98,461.22,4.87,Italian,Bangalore,Risk,2,2026-03-10 22:51:00,0.6991150442477877
106710,Paneer Pizza,154,62.89,91.11,59.16,273.33,3.92,Continental,Chennai,Star,3,2026-03-30 02:08:00,0.7290076335877863
106710,Strawberry Shake,82,49.73,32.27,39.35,64.54,4.42,Fast Food,Chennai,Dog,2,2026-03-30 02:08:00,0.0
106711,Greek Salad,254,147.04,106.96,42.11,213.92,3.97,Italian,Bangalore,Hidden Star,2,2026-03-16 15:56:00,0.0
106711,Veg Burger,309,147.64,161.36,52.22,161.36,4.78,Street Food,Bangalore,Star,1,2026-03-16 15:56:00,0.7777274669687799
106711,Paneer Momos,346,187.29,158.71,45.87,317.42,3.72,North Indian,Bangalore,Risk,2,2026-03-16 15:56:00,0.0
106712,Veg Biryani,382,170.2,211.8,55.45,423.6,4.64,Italian,Pune,Risk,2,2026-03-20 10:40:00,0.7068627450980391
106712,Lemon Soda,143,83.66,59.34,41.5,178.02,4.73,Chinese,Pune,Hidden Star,3,2026-03-20 10:40:00,0.6782690498588899
106713,Falooda,226,133.56,92.44,40.9,184.88,4.12,Fast Food,Kolkata,Risk,2,2026-03-24 07:02:00,0.0
106713,Veg Momos,80,54.18,25.82,32.27,25.82,4.78,Mexican,Kolkata,Risk,1,2026-03-24 07:02:00,0.0
106713,Sweet Corn Soup,379,204.3,174.7,46.09,349.4,4.09,North Indian,Kolkata,Dog,2,2026-03-24 07:02:00,0.0
106714,Sweet Corn Soup,379,204.3,174.7,46.09,524.0999999999999,4.09,North Indian,Jaipur,Dog,3,2026-03-21 10:08:00,0.0
106714,Pasta Arrabiata,342,141.53,200.47,58.62,200.47,4.43,Italian,Jaipur,Risk,1,2026-03-21 10:08:00,0.0
106714,Falafel Wrap,349,192.85,156.15,44.74,468.4500000000001,4.89,Continental,Jaipur,Hidden Star,3,2026-03-21 10:08:00,0.0
106714,Ice Cream Chocolate,188,120.26,67.74,36.03,135.48,3.72,Italian,Jaipur,Star,2,2026-03-21 10:08:00,0.0
106715,Hakka Noodles,82,46.48,35.52,43.32,35.52,4.24,Italian,Ahmedabad,Star,1,2026-03-09 19:03:00,0.7129963898916968
106715,Cheese Balls,182,75.57,106.43,58.48,319.29,4.78,Street Food,Ahmedabad,Risk,3,2026-03-09 19:03:00,0.0
106715,Paneer Wrap,116,69.24,46.760000000000005,40.31,46.760000000000005,4.33,North Indian,Ahmedabad,Hidden Star,1,2026-03-09 19:03:00,0.0
